case,interface,constraint_row_id,master_side,slave_side,master_boundary,slave_boundary,associated_primal_dofs,associated_primal_nodes,multiplier_value,multiplier_units,slave_reaction_W,master_reaction_W,reaction_balance_W,sign_convention
historical,TES_to_membrane,3870,Membrane_SiNx,TES,23,24,59287;59323;59329;59335;59367;59371;79206;79212;80673;80694;80700;82191;82192;82218;83655,48955;50610;47841;46462;48270;45968;46199;44954;49099;47020;45557;51403;49491;47346;50629,0.08948530025968801,W/m^2 (Galerkin area-weighted thermal constraint),6.959919528192751e-12,-6.95991952819275e-12,1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3871,Membrane_SiNx,TES,23,24,58633;58637;58717;58719;58721;58797;58799;71538;71539;71685;72786;72787;72798;72950;74090;74112,49917;47953;49954;47863;45576;48235;45975;50638;50580;48244;48528;47983;47932;45714;46013;44837,0.21929978870671324,W/m^2 (Galerkin area-weighted thermal constraint),2.2118568795110666e-11,-2.2118568795110656e-11,9.693522803355793e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3872,Membrane_SiNx,TES,23,24,59233;59237;59283;59285;59291;59333;74914;74915;76296;76297;76298;77704;77705;77706;77707;79183;79184;79185,50592;49225;48620;47951;46424;46168;50174;46825;51228;48822;46176;52711;50571;48086;45880;52473;50221;47480,0.11534017900185613,W/m^2 (Galerkin area-weighted thermal constraint),1.0060056870547442e-11,-1.0060056870547447e-11,-4.8467614016778965e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3873,Membrane_SiNx,TES,23,24,58547;58631;58633;58635;58637;58719;58721;58723;70339;70470;71538;71539;71683;71684;71685;72798;72949;72950;74112;74118;74268;74270,50905;51120;49917;48237;47953;47863;45576;45392;53287;52906;50638;50580;50213;49868;48244;47932;47026;45714;44837;43169;44905;43411,-0.009235922829892414,W/m^2 (Galerkin area-weighted thermal constraint),-1.4777802049940566e-12,1.4777802049940562e-12,-4.0389678347315804e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3874,Membrane_SiNx,TES,23,24,59325;59327;59365;59367;59369;59405;59407;59409;80694;80700;82192;82218;82224;83655;83656;83682;83688;85042;85043;85044,50693;50374;49725;48270;48017;46523;45565;45378;47020;45557;49491;47346;44852;50629;49029;46000;43265;51210;50160;47741,-0.027938149442112137,W/m^2 (Galerkin area-weighted thermal constraint),-3.5357102819873572e-12,3.5357102819873572e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3875,Membrane_SiNx,TES,23,24,59073;59075;59077;59135;59137;59139;59191;59195;59197;70350;70360;71025;71550;71551;71565;71586;72265;72805;72806;72822;72852;72853;74125;74126,50583;49852;47325;50620;48052;45443;49227;46818;44947;52914;50692;53085;50470;48953;48612;46695;51009;48785;47751;45594;45118;44759;46233;43918,-0.039636072288837504,W/m^2 (Galerkin area-weighted thermal constraint),-7.094959110501489e-12,7.094959110501489e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3876,Membrane_SiNx,TES,23,24,58951;59011;59013;59017;59075;59077;59079;70358;70359;70360;71551;71563;71564;71565;71586;72822;72829;72830;72831;74161,48982;50523;48098;46549;49852;47325;45972;51812;51102;50692;48953;50233;50478;48612;46695;45594;48123;47710;46247;45464,-0.07381159745133004,W/m^2 (Galerkin area-weighted thermal constraint),-8.312301672193221e-12,8.31230167219322e-12,-1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3877,Membrane_SiNx,TES,23,24,57161;57163;57165;57167;57299;57301;57303;57435;70536;71640;71706;71738;71754;71755;72912;72966;73004;73020;73021;74292;74293;74331;74353,50531;50471;47441;45804;50167;48180;45216;47069;52318;50464;48703;52295;50264;47872;48365;46381;50770;48318;46026;43656;43401;49453;46007,-0.017200221442176065,W/m^2 (Galerkin area-weighted thermal constraint),-2.6976420363031987e-12,2.6976420363031987e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3878,Membrane_SiNx,TES,23,24,57429;57557;57559;57561;57679;57681;57683;57685;71598;71599;71611;72864;72870;72871;72918;74178;74184;74244;75507,49914;50896;48188;47699;50164;47664;46128;45562;52407;51862;50371;50258;49840;48226;48505;47784;46460;45633;44770,0.022708255678468996,W/m^2 (Galerkin area-weighted thermal constraint),3.023986320870477e-12,-3.0239863208704775e-12,-4.0389678347315804e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3879,Membrane_SiNx,TES,23,24,58717;58719;58795;58797;58799;58877;58879;58881;71516;71532;71538;71539;71685;72780;72786;72787;72798;72950;74089;74090;74091;74112;75413,49954;47863;50907;48235;45975;50045;47752;45953;51426;50077;50638;50580;48244;50590;48528;47983;47932;45714;45708;46013;44648;44837;42797,-0.029667058962180765,W/m^2 (Galerkin area-weighted thermal constraint),-3.708763555720604e-12,3.708763555720603e-12,-8.077935669463161e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3880,Membrane_SiNx,TES,23,24,58543;58545;58547;58549;58635;58637;58639;58723;70470;70471;70472;71539;71682;71683;71684;71685;72798;72930;72948;72949;72950;74256;74268;74269,50617;49456;50905;46638;48237;47953;45383;45392;52906;52309;51718;50580;49085;50213;49868;48244;47932;47184;47203;47026;45714;45202;44905;44555,-0.04121285598850712,W/m^2 (Galerkin area-weighted thermal constraint),-7.094061553319134e-12,7.094061553319146e-12,1.1309109937248425e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3881,Membrane_SiNx,TES,23,24,59323;59327;59329;59367;59369;59371;59407;79212;80673;80694;80700;82191;82192;82218;82224;83655;83656;83682,50610;50374;47841;48270;48017;45968;45565;44954;49099;47020;45557;51403;49491;47346;44852;50629;49029;46000,-0.057094109269640224,W/m^2 (Galerkin area-weighted thermal constraint),-6.045638725921082e-12,6.04563872592108e-12,-2.4233807008389483e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3882,Membrane_SiNx,TES,23,24,58357;58359;58361;58455;58459;58461;58545;58549;70459;70472;71670;71671;71682;71684;72924;72930;72931;72932;72948;74250;74256;74257,51237;49170;46714;50409;48506;46075;49456;46638;53442;51718;50918;50406;49085;49868;48690;47184;48187;46920;47203;45952;45202;45154,0.25069987803876426,W/m^2 (Galerkin area-weighted thermal constraint),3.771009167829412e-11,-3.7710091678294105e-11,1.2924697071141057e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3883,Membrane_SiNx,TES,23,24,56427;56579;56581;56583;56729;56731;56735;75652;77031;77032;77033;77034;78513;78514;78515;78516;80046;80047;80048,48681;50773;48508;45550;50527;47423;45528;50484;52637;51386;49126;46723;52437;50083;47671;45214;49479;46559;43536,0.3214097219647064,W/m^2 (Galerkin area-weighted thermal constraint),3.9946981574052014e-11,-3.994698128186416e-11,2.921878512054616e-19,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3884,Membrane_SiNx,TES,23,24,57919;58029;58031;58033;58143;58147;58149;71622;71623;71624;71659;72883;72894;72895;72896;74196;74208;74209;74210;75537,49844;51370;48564;46716;50456;47598;45437;52924;52343;51052;51117;48449;50071;49676;48816;46423;47323;45766;46533;44696,-0.09497053555168726,W/m^2 (Galerkin area-weighted thermal constraint),-1.3545877284380934e-11,1.3545877284380931e-11,-3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3885,Membrane_SiNx,TES,23,24,59233;59235;59283;59285;59289;59331;59333;76297;76298;77705;77706;77707;77733;79183;79184;79185;79206;80672;80673,50592;50613;48620;47951;48659;46254;46168;48822;46176;50571;48086;45880;45490;52473;50221;47480;46199;51608;49099,-0.12372134390575834,W/m^2 (Galerkin area-weighted thermal constraint),-1.2966782958119536e-11,1.2966782891378132e-11,-6.674140376596489e-20,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3886,Membrane_SiNx,TES,23,24,56141;56275;56277;56279;56425;56427;56429;78513;78514;80040;80046;80047;81541;81542;81558;83026;83027,47764;50581;48649;46250;50678;48681;46731;52437;50083;51419;49479;46559;51395;49625;46217;50419;47144,-0.6285019507791297,W/m^2 (Galerkin area-weighted thermal constraint),-6.389794922369809e-11,6.389794922369812e-11,2.5849394142282115e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3887,Membrane_SiNx,TES,23,24,58875;58877;58879;58947;58949;58953;59015;71515;71532;71562;71564;72780;72787;72828;72830;74088;74089;74090;74160;75411,50777;50045;47752;50033;48657;46131;47008;53346;50077;50926;50478;50590;47983;49384;47710;47812;45708;46013;46121;44616,0.2758763290925967,W/m^2 (Galerkin area-weighted thermal constraint),3.034055385441019e-11,-3.0340553829543116e-11,2.4867071928435645e-20,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3888,Membrane_SiNx,TES,23,24,59235;59277;59283;59287;59289;59331;59335;77705;77706;77707;77733;79183;79184;79185;79206;80672;80673;80694;82191;82192,50613;50631;48620;48955;48659;46254;46462;50571;48086;45880;45490;52473;50221;47480;46199;51608;49099;47020;51403;49491,0.03506090000564742,W/m^2 (Galerkin area-weighted thermal constraint),3.3453492119327496e-12,-3.3453492119327496e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3889,Membrane_SiNx,TES,23,24,56277;56425;56427;56429;56579;56581;56583;77031;77032;77033;78513;78514;78515;78516;80040;80046;80047;80048;81542;81558;81559,48649;50678;48681;46731;50773;48508;45550;52637;51386;49126;52437;50083;47671;45214;51419;49479;46559;43536;49625;46217;44735,-0.45144296207606566,W/m^2 (Galerkin area-weighted thermal constraint),-4.572144006260402e-11,4.572144006260399e-11,-3.2311742677852644e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3890,Membrane_SiNx,TES,23,24,59187;59189;59193;59237;59239;59241;72265;72804;72805;73572;73573;74124;74142;74913;74914;74915;76296;76297,50730;50572;48683;49225;47311;46783;51009;50043;48785;51819;48862;46927;44655;52629;50174;46825;51228;48822,-0.03325725360119759,W/m^2 (Galerkin area-weighted thermal constraint),-3.325275532329799e-12,3.325275532329798e-12,-8.077935669463161e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3891,Membrane_SiNx,TES,23,24,59277;59287;59289;59323;59329;59335;79184;79185;79206;80672;80673;80694;82191;82192,50631;48955;48659;50610;47841;46462;50221;47480;46199;51608;49099;47020;51403;49491,0.5213538206534479,W/m^2 (Galerkin area-weighted thermal constraint),3.8759824010884617e-11,-3.875982401088461e-11,6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3892,Membrane_SiNx,TES,23,24,58945;58947;58951;59011;59013;59015;59017;70356;70357;70358;70359;71562;71563;71564;71565;72828;72829;72830;72831;74160;74161,51300;50033;48982;50523;48098;47008;46549;52686;52645;51812;51102;50926;50233;50478;48612;49384;48123;47710;46247;46121;45464,0.04064899960072208,W/m^2 (Galerkin area-weighted thermal constraint),5.0448247965136925e-12,-5.044824796513692e-12,8.077935669463161e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3893,Membrane_SiNx,TES,23,24,57679;57805;57807;57809;57921;57923;71599;71610;71611;71624;72870;72871;72882;72883;74185;74197,50164;50771;49022;47462;49377;46912;51862;51806;50371;51052;49840;48226;49136;48449;46074;45817,-0.24004750441265402,W/m^2 (Galerkin area-weighted thermal constraint),-1.965055355263986e-11,1.9650553552639856e-11,-3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3894,Membrane_SiNx,TES,23,24,56881;57021;57023;57025;57163;57165;73004;73020;74330;74331;74352;74353;75652;75663;75664,49524;50608;49067;46729;50471;47441;50770;48318;51218;49453;47608;46007;50484;47452;45036,-0.03752830741512414,W/m^2 (Galerkin area-weighted thermal constraint),-2.7545163987409513e-12,2.7545163987409513e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3895,Membrane_SiNx,TES,23,24,58257;58259;58357;58359;58361;58459;70459;71658;71659;71670;71671;71682;72896;72924;72931;72932;74210;74250;74257,50615;47471;51237;49170;46714;48506;53442;51236;51117;50918;50406;49085;48816;48690;48187;46920;46533;45952;45154,-0.21008034894617184,W/m^2 (Galerkin area-weighted thermal constraint),-2.38884994146832e-11,2.388849941468319e-11,-9.693522803355793e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3896,Membrane_SiNx,TES,23,24,59185;59187;59193;59233;59237;59241;59285;59291;73572;73573;74124;74142;74913;74914;74915;74916;76296;76297;76298;77704;77705;77706;79183,51219;50730;48683;50592;49225;46783;47951;46424;51819;48862;46927;44655;52629;50174;46825;45084;51228;48822;46176;52711;50571;48086;52473,-0.05666084568449826,W/m^2 (Galerkin area-weighted thermal constraint),-7.91444944608349e-12,7.91444942390383e-12,-2.2179660669066026e-20,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3897,Membrane_SiNx,TES,23,24,59133;59135;59137;59189;59191;59195;59239;71025;71550;71551;72265;72804;72805;72806;73572;74124;74125,51122;50620;48052;50572;49227;46818;47311;53085;50470;48953;51009;50043;48785;47751;51819;46927;46233,-0.10076141601136357,W/m^2 (Galerkin area-weighted thermal constraint),-1.1497918280906653e-11,1.1497918280906656e-11,3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3898,Membrane_SiNx,TES,23,24,58143;58145;58147;58257;58259;71658;71659;72894;72896;72924;74208;74210;74250,50456;49229;47598;50615;47471;51236;51117;50071;48816;48690;47323;46533;45952,-0.12227874617870238,W/m^2 (Galerkin area-weighted thermal constraint),-7.509289317286254e-12,7.509289317286256e-12,1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3899,Membrane_SiNx,TES,23,24,57805;57807;57917;57919;57921;57923;58033;70413;71610;71611;71622;71624;72871;72882;72883;72895;74185;74196;74197;74209,50771;49022;51159;49844;49377;46912;46716;53272;51806;50371;52924;51052;48226;49136;48449;49676;46074;46423;45817;45766,-0.25266544737191876,W/m^2 (Galerkin area-weighted thermal constraint),-2.675620061202639e-11,2.675620061202639e-11,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3900,Membrane_SiNx,TES,23,24,58453;58455;58459;58543;58545;58549;58635;70471;70472;71670;71682;71683;71684;72930;72931;72932;72948;72949;74256;74269,51229;50409;48506;50617;49456;46638;48237;52309;51718;50918;49085;50213;49868;47184;48187;46920;47203;47026;45202;44555,0.011027963340784477,W/m^2 (Galerkin area-weighted thermal constraint),1.285862317901076e-12,-1.285862317901076e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3901,Membrane_SiNx,TES,23,24,56729;56879;56881;56883;57021;57023;57025;74329;74330;74331;74352;74353;75651;75652;75663;75664;77032;77033;77034;77035,50527;51373;49524;47204;50608;49067;46729;53377;51218;49453;47608;46007;53629;50484;47452;45036;51386;49126;46723;45148,-0.03458209495446048,W/m^2 (Galerkin area-weighted thermal constraint),-3.858925187216266e-12,3.858925187216263e-12,-3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3902,Membrane_SiNx,TES,23,24,59321;59325;59365;59369;59405;82218;83655;83656;83682;85041;85042;85043;85044;86305,52050;50693;49725;48017;46523;47346;50629;49029;46000;53504;51210;50160;47741;52277,0.02346954673241918,W/m^2 (Galerkin area-weighted thermal constraint),1.2241600567918432e-12,-1.224160056791843e-12,2.0194839173657902e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3903,Membrane_SiNx,TES,23,24,57297;57299;57431;57433;57435;57563;70434;70435;70536;71640;71646;71647;71706;71754;72912;72918;72966;74226;74227,51820;50167;50035;49760;47069;47473;54329;53433;52318;50464;50932;50820;48703;50264;48365;48505;46381;46118;45874,-0.11903634646940606,W/m^2 (Galerkin area-weighted thermal constraint),-1.2599370819978657e-11,1.2599370819978645e-11,-1.1309109937248425e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3904,Membrane_SiNx,TES,23,24,57917;57919;57921;58029;58031;58033;71622;71623;71624;72882;72883;72894;72895;74196;74208;74209,51159;49844;49377;51370;48564;46716;52924;52343;51052;49136;48449;50071;49676;46423;47323;45766,-0.012471528690196416,W/m^2 (Galerkin area-weighted thermal constraint),-1.2106401731124801e-12,1.2106401731124797e-12,-4.0389678347315804e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
