time_from_pulse_us,comsol_current_drop_uA,direct_current_drop_uA,mpi_current_drop_uA,direct_minus_comsol_uA,mpi_minus_comsol_uA
-6.0,-6.20863499850929e-07,0.00011373682359428938,-0.0005971895109569162,0.00011435768709414031,-0.0005965686474570653
-5.75,-6.388879291663097e-07,0.0001044717007978232,-0.0005652540463147451,0.00010511058872698951,-0.0005646151583855787
-5.5,-6.569120974305321e-07,9.497288407031377e-05,-0.0005324045494527363,9.56297961677443e-05,-0.0005317476373553059
-5.25,-6.749360898888772e-07,8.523794867280714e-05,-0.0004986288877898649,8.591288476269601e-05,-0.0004979539516999761
-5.0,-6.929599917866263e-07,7.52644698663494e-05,-0.00046391492874510573,7.595742985813603e-05,-0.0004632219687533191
-4.75,-7.109838883690604e-07,6.505002291198666e-05,-0.0004282505397374335,6.576100680035573e-05,-0.0004275395558490644
-4.5,-7.290078648814607e-07,5.4592183070765004e-05,-0.0003916235881858229,5.5321190935646465e-05,-0.00039089458032094145
-4.25,-7.470320065691085e-07,4.3888525603730485e-05,-0.00035402194150924876,4.463555761029959e-05,-0.00035327490950267965
-4.0,-7.650563986772849e-07,3.293662577192921e-05,-0.0003154334671266859,3.37016821706065e-05,-0.0003146684107280086
-3.75,-7.830808487946544e-07,2.1734058836407242e-05,-0.0002758460324571091,2.2517139685201897e-05,-0.00027506295160831446
-3.5,-8.011050236741901e-07,1.0278400058210774e-05,-0.0002352475049194932,1.1079505081884964e-05,-0.000234446399895819
-3.25,-8.191287973076363e-07,-1.4327753016142727e-06,-0.0001936257519328129,-6.136465043066364e-07,-0.00019280662313550526
-3.0,-8.371520436867367e-07,-1.3401891982021654e-05,-0.00015096864091604302,-1.2564739938334917e-05,-0.0001501314888723563
-2.75,-8.55174691754992e-07,-2.563137472196545e-05,-0.00010726403928815805,-2.477620003021046e-05,-0.00010640886459640306
-2.5,-8.731968407370053e-07,-3.812364826039942e-05,-6.249981446813328e-05,-3.725045141966242e-05,-6.162661762739627e-05
-2.25,-8.912186200461749e-07,-5.0881137336277594e-05,-1.666383387494304e-05,-4.998991871623142e-05,-1.5772615254896866e-05
-2.0,-9.092401590958988e-07,-6.390626668855375e-05,3.0256035072437565e-05,-6.299702652945785e-05,3.1165275231533464e-05
-1.75,-9.272615872995754e-07,-9.015695079560345e-05,0.00021474812813918997,-8.922968920830387e-05,0.00021567538972648955
-1.5,-9.452830340706028e-07,-0.0001379661164031391,0.0005781550057772329,-0.0001370208333690685,0.0005791002888113035
